Date,PnL,NAV
2023-03-03,-7315.0,1989990.839999999
2023-03-04,4922.74,1994913.5799999991
2023-03-05,2041.22,1996954.7999999989
2023-03-07,3226.11,2000180.909999999
2023-03-08,1538.14,2001719.0499999989
2023-03-10,5270.32,2006989.369999999
2023-03-11,-4781.27,2002208.099999999
2023-03-12,549.52,2002757.619999999
2023-03-13,-3931.6,1998826.019999999
2023-03-14,1584.99,2000411.0099999988
2023-03-15,12208.9,2012619.909999999
2023-03-16,1325.33,2013945.2399999988
2023-03-17,-1564.63,2012380.609999999
2023-03-19,-1097.25,2011283.359999999
2023-03-20,218.85,2011502.209999999
2023-03-21,-4503.67,2006998.5399999989
2023-03-22,5322.4,2012320.939999999
2023-03-23,-4780.33,2007540.609999999
2023-03-24,547.15,2008087.7599999988
2023-03-27,-5092.77,2002994.9899999988
2023-03-28,-410.21,2002584.7799999989
2023-03-29,1116.9,2003701.679999999
2023-03-30,2162.94,2005864.619999999
2023-03-31,8066.29,2013930.909999999
2023-04-01,3356.54,2017287.449999999
2023-04-04,4076.69,2021364.139999999
2023-04-05,-12136.21,2009227.929999999
2023-04-07,-3357.01,2005870.919999999
2023-04-08,1114.57,2006985.4899999988
2023-04-09,-2298.25,2004687.2399999988
2023-04-10,-2368.48,2002318.7599999988
2023-04-12,3948.35,2006267.109999999
2023-04-13,5524.42,2011791.5299999989
2023-04-14,-3028.88,2008762.649999999
2023-04-17,-1683.39,2007079.2599999988
2023-04-18,1277.59,2008356.849999999
2023-04-19,2277.56,2010634.409999999
2023-04-20,-3293.16,2007341.249999999
2023-04-21,-443.53,2006897.7199999988
2023-04-23,230.7,2007128.419999999
2023-04-24,1754.23,2008882.649999999
2023-04-25,501.23,2009383.879999999
2023-04-26,-3003.23,2006380.649999999
2023-04-27,1167.27,2007547.919999999
2023-04-28,-3132.56,2004415.359999999
2023-05-01,-3091.89,2001323.4699999988
2023-05-04,2982.63,2004306.0999999987
2023-05-05,446.33,2004752.4299999988
2023-05-06,861.89,2005614.319999999
2023-05-07,537.18,2006151.4999999988
2023-05-09,-2359.81,2003791.6899999988
2023-05-10,3223.75,2007015.4399999988
2023-05-11,1831.18,2008846.6199999987
2023-05-12,3029.91,2011876.5299999989
2023-05-15,3464.69,2015341.2199999988
2023-05-16,-1308.25,2014032.9699999988
2023-05-17,1457.18,2015490.149999999
2023-05-18,-3720.43,2011769.7199999988
2023-05-19,810.41,2012580.129999999
2023-05-22,2932.97,2015513.0999999987
2023-05-23,-11658.05,2003855.0499999989
2023-05-24,-2063.34,2001791.7099999988
2023-05-25,370.55,2002162.2599999988
2023-05-26,4720.21,2006882.4699999988
2023-05-29,-318.38,2006564.089999999
2023-05-30,985.74,2007549.8299999987
2023-05-31,3153.68,2010703.5099999988
2023-06-01,-289.72,2010413.7899999989
2023-06-02,432.89,2010846.6799999988
2023-06-03,-4648.56,2006198.1199999987
2023-06-04,-1780.07,2004418.0499999989
2023-06-06,3208.86,2007626.9099999988
2023-06-07,6071.35,2013698.2599999988
2023-06-08,5364.99,2019063.2499999988
2023-06-09,2323.82,2021387.069999999
2023-06-10,450.48,2021837.5499999989
2023-06-11,219.49,2022057.0399999986
2023-06-12,2181.01,2024238.0499999989
2023-06-13,-3617.27,2020620.7799999989
2023-06-14,10171.09,2030791.8699999987
2023-06-16,-6023.11,2024768.7599999988
2023-06-18,860.9,2025629.6599999988
2023-06-19,-1998.34,2023631.319999999
2023-06-20,0.0,2023631.319999999
2023-06-21,3511.19,2027142.5099999988
2023-06-22,166.69,2027309.1999999988
2023-06-23,-621.8,2026687.3999999985
2023-06-26,3470.88,2030158.2799999986
2023-06-27,-5353.26,2024805.0199999986
2023-06-28,11260.2,2036065.2199999986
2023-06-29,-1622.15,2034443.0699999984
2023-06-30,807.37,2035250.4399999985
2023-07-02,-173.03,2035077.4099999985
2023-07-03,-61.05,2035016.3599999985
2023-07-04,4162.31,2039178.6699999985
2023-07-05,0.0,2039178.6699999985
2023-07-06,5818.63,2044997.2999999984
2023-07-07,-2478.12,2042519.1799999985
2023-07-08,103.14,2042622.3199999984
2023-07-09,2239.2,2044861.5199999986
2023-07-11,-595.25,2044266.2699999986
2023-07-12,-3412.5,2040853.7699999986
2023-07-13,7258.03,2048111.7999999984
2023-07-14,16502.1,2064613.8999999985
2023-07-16,-6075.58,2058538.3199999984
2023-07-17,-716.13,2057822.1899999985
2023-07-18,2921.08,2060743.2699999986
2023-07-19,1826.09,2062569.3599999987
2023-07-20,-1268.53,2061300.8299999987
2023-07-21,1377.75,2062678.5799999987
2023-07-24,2261.52,2064940.0999999987
2023-07-25,1373.04,2066313.1399999987
2023-07-26,7404.84,2073717.9799999988
2023-07-27,-5319.54,2068398.4399999988
2023-07-28,-3339.24,2065059.1999999988
2023-07-30,203.17,2065262.3699999987
2023-07-31,1646.44,2066908.8099999987
2023-08-02,325.21,2067234.0199999986
2023-08-03,2743.21,2069977.2299999986
2023-08-05,7437.99,2077415.2199999986
2023-08-06,2364.25,2079779.4699999986
2023-08-08,-2341.73,2077437.7399999986
2023-08-09,-908.89,2076528.8499999987
2023-08-10,2119.63,2078648.4799999986
2023-08-11,-2399.25,2076249.2299999986
2023-08-12,-319.68,2075929.5499999986
2023-08-14,3068.15,2078997.6999999986
2023-08-15,3512.61,2082510.3099999987
2023-08-16,4641.51,2087151.8199999987
2023-08-17,3021.57,2090173.3899999987
2023-08-18,963.48,2091136.8699999987
2023-08-21,-1492.42,2089644.4499999988
2023-08-22,-788.35,2088856.0999999987
2023-08-23,911.24,2089767.3399999987
2023-08-24,403.91,2090171.2499999986
2023-08-25,911.79,2091083.0399999986
2023-08-27,1807.24,2092890.2799999986
2023-08-28,1009.3,2093899.5799999987
2023-08-29,2004.78,2095904.3599999987
2023-08-30,2619.96,2098524.3199999984
2023-08-31,-1335.39,2097188.929999999
2023-09-01,804.21,2097993.1399999987
2023-09-02,611.94,2098605.0799999987
2023-09-03,-3031.5,2095573.5799999987
2023-09-04,415.04,2095988.6199999987
2023-09-05,818.73,2096807.3499999987
2023-09-06,-1361.2,2095446.1499999987
2023-09-08,-236.5,2095209.6499999987
2023-09-10,4824.5,2100034.1499999985
2023-09-11,16.01,2100050.1599999988
2023-09-13,-2558.12,2097492.0399999986
2023-09-14,1668.52,2099160.5599999987
2023-09-15,1638.36,2100798.919999999
2023-09-17,1066.07,2101864.989999999
2023-09-18,-901.53,2100963.459999999
2023-09-19,431.9,2101395.3599999985
2023-09-20,3842.08,2105237.4399999985
2023-09-21,-7185.11,2098052.3299999987
2023-09-22,2895.87,2100948.199999999
2023-09-24,235.87,2101184.069999999
2023-09-25,-2054.7,2099129.369999999
2023-09-26,3681.05,2102810.419999999
2023-09-27,211.48,2103021.899999999
2023-09-28,-169.16,2102852.7399999993
2023-09-29,53.76,2102906.499999999
2023-10-01,1777.11,2104683.6099999994
2023-10-02,2791.72,2107475.329999999
2023-10-03,-1590.45,2105884.879999999
2023-10-04,-1915.95,2103968.9299999992
2023-10-05,4685.01,2108653.9399999995
2023-10-07,-2326.11,2106327.829999999
2023-10-08,2494.04,2108821.869999999
2023-10-09,41.13,2108862.999999999
2023-10-10,3545.71,2112408.709999999
2023-10-11,303.22,2112711.929999999
2023-10-12,1881.24,2114593.169999999
2023-10-13,1028.28,2115621.4499999993
2023-10-16,965.92,2116587.369999999
2023-10-17,177.65,2116765.0199999986
2023-10-18,-4341.39,2112423.629999999
2023-10-19,943.08,2113366.709999999
2023-10-20,-1345.86,2112020.8499999987
2023-10-22,625.54,2112646.3899999987
2023-10-23,3128.98,2115775.369999999
2023-10-24,2705.8,2118481.169999999
2023-10-25,1800.88,2120282.049999999
2023-10-26,-1886.37,2118395.679999999
2023-10-27,-612.75,2117782.929999999
2023-10-30,45.4,2117828.3299999987
2023-10-31,1434.53,2119262.8599999985
2023-11-01,1209.06,2120471.919999999
2023-11-04,2787.07,2123258.989999999
2023-11-05,-3117.68,2120141.3099999987
2023-11-06,-1205.36,2118935.949999999
2023-11-07,22.67,2118958.6199999987
2023-11-08,-1097.06,2117861.5599999987
2023-11-09,444.94,2118306.4999999986
2023-11-10,-6878.88,2111427.6199999987
2023-11-12,1817.45,2113245.0699999984
2023-11-13,3893.95,2117139.0199999986
2023-11-14,-6691.36,2110447.6599999983
2023-11-15,-2217.32,2108230.3399999985
2023-11-16,556.29,2108786.6299999985
2023-11-17,-1423.52,2107363.1099999985
2023-11-19,-6452.07,2100911.039999998
2023-11-20,-3409.63,2097501.4099999983
2023-11-21,-1397.63,2096103.7799999986
2023-11-22,159.39,2096263.1699999985
2023-11-23,-319.12,2095944.0499999984
2023-11-24,208.82,2096152.8699999985
2023-11-26,1500.94,2097653.8099999987
2023-11-27,682.02,2098335.829999998
2023-11-28,-1675.26,2096660.5699999984
2023-11-29,-1934.97,2094725.5999999985
2023-11-30,1071.75,2095797.3499999985
2023-12-01,4769.47,2100566.8199999984
2023-12-02,0.0,2100566.8199999984
2023-12-03,5865.42,2106432.2399999984
2023-12-04,694.88,2107127.1199999982
2023-12-05,23.34,2107150.459999998
2023-12-06,1366.43,2108516.8899999983
2023-12-07,-87.8,2108429.089999998
2023-12-09,965.41,2109394.499999998
2023-12-10,-5344.31,2104050.189999998
2023-12-11,778.15,2104828.339999998
2023-12-12,-2200.2,2102628.139999998
2023-12-13,-2882.95,2099745.189999998
2023-12-14,3000.46,2102745.649999998
2023-12-15,1768.84,2104514.4899999984
2023-12-18,976.91,2105491.399999998
2023-12-19,0.0,2105491.399999998
2023-12-20,1396.63,2106888.029999998
2023-12-21,7323.25,2114211.279999998
2023-12-22,655.35,2114866.629999998
2023-12-24,-2350.99,2112515.639999998
2023-12-25,14571.51,2127087.149999998
2023-12-27,-1364.24,2125722.9099999983
2023-12-28,-7609.5,2118113.4099999983
2023-12-29,-3216.17,2114897.2399999984
2024-01-01,-6010.36,2108886.879999998
2024-01-02,7948.1,2116834.979999998
2024-01-03,50.36,2116885.339999998
2024-01-04,-4443.18,2112442.1599999983
2024-01-05,-1461.88,2110980.2799999984
2024-01-07,1114.7,2112094.9799999986
2024-01-08,-748.18,2111346.7999999984
2024-01-09,1416.68,2112763.4799999986
2024-01-10,-5757.86,2107005.6199999982
2024-01-11,-2105.96,2104899.6599999983
2024-01-12,0.0,2104899.6599999983
2024-01-14,-1961.04,2102938.6199999982
2024-01-15,1170.07,2104108.6899999985
2024-01-16,1633.98,2105742.669999998
2024-01-17,-1606.92,2104135.749999998
2024-01-18,-259.41,2103876.3399999985
2024-01-19,145.01,2104021.3499999987
2024-01-21,329.04,2104350.3899999987
2024-01-22,-686.47,2103663.9199999985
2024-01-23,-39.37,2103624.5499999984
2024-01-24,-436.2,2103188.3499999987
2024-01-25,-1021.26,2102167.0899999985
2024-01-26,-1253.34,2100913.749999998
2024-01-28,3747.47,2104661.2199999983
2024-01-29,963.85,2105625.0699999984
2024-01-30,880.83,2106505.8999999985
2024-01-31,1755.83,2108261.7299999986
2024-02-01,-480.45,2107781.2799999984
2024-02-02,-2722.02,2105059.259999999
2024-02-04,-2273.17,2102786.089999999
2024-02-05,-2479.79,2100306.299999999
2024-02-06,581.54,2100887.839999999
2024-02-07,-63.98,2100823.8599999985
2024-02-08,2399.96,2103223.8199999984
2024-02-09,-1485.55,2101738.2699999986
2024-02-10,268.76,2102007.0299999984
2024-02-12,2181.92,2104188.9499999983
2024-02-13,3811.26,2108000.2099999986
2024-02-14,1578.23,2109578.4399999985
2024-02-15,5287.75,2114866.1899999985
2024-02-16,-4493.0,2110373.1899999985
2024-02-18,368.72,2110741.9099999983
2024-02-19,-359.93,2110381.9799999986
2024-02-20,23.15,2110405.1299999985
2024-02-21,2441.67,2112846.7999999984
2024-02-22,421.42,2113268.2199999983
2024-02-23,512.82,2113781.039999998
2024-02-25,-1825.78,2111955.2599999984
2024-02-26,-120.15,2111835.1099999985
2024-02-27,-2320.26,2109514.8499999987
2024-02-28,573.23,2110088.079999998
2024-02-29,-3436.88,2106651.1999999983
2024-03-01,3027.81,2109679.009999999
2024-03-03,159.77,2109838.7799999984
2024-03-04,444.95,2110283.7299999986
2024-03-05,-5013.95,2105269.7799999984
2024-03-06,-162.49,2105107.2899999986
2024-03-07,-1516.02,2103591.2699999986
2024-03-09,1057.1,2104648.3699999987
2024-03-10,3653.83,2108302.199999999
2024-03-11,10318.99,2118621.1899999985
2024-03-12,-2004.78,2116616.4099999988
2024-03-13,-618.66,2115997.749999999
2024-03-14,-362.47,2115635.279999999
2024-03-15,-772.67,2114862.609999999
2024-03-18,838.5,2115701.109999999
2024-03-19,914.32,2116615.429999999
2024-03-20,2424.27,2119039.6999999993
2024-03-21,-987.15,2118052.549999999
2024-03-22,2852.82,2120905.369999999
2024-03-24,3378.72,2124284.089999999
2024-03-25,-2847.33,2121436.759999999
2024-03-26,916.86,2122353.619999999
2024-03-27,-4169.6,2118184.019999999
2024-03-28,55.83,2118239.849999999
2024-03-29,307.65,2118547.499999999
2024-04-01,87.92,2118635.419999999
2024-04-02,-471.4,2118164.019999999
2024-04-03,1043.9,2119207.919999999
2024-04-04,1516.44,2120724.359999999
2024-04-06,133.45,2120857.8099999987
2024-04-08,-4925.29,2115932.5199999986
2024-04-09,6847.73,2122780.249999999
2024-04-10,-3254.08,2119526.169999999
2024-04-11,4483.27,2124009.4399999985
2024-04-12,1312.97,2125322.4099999988
2024-04-14,2543.36,2127865.7699999986
2024-04-15,388.78,2128254.549999999
2024-04-16,5979.16,2134233.709999999
2024-04-17,3346.3,2137580.009999999
2024-04-18,11752.1,2149332.109999999
2024-04-21,-2649.86,2146682.249999999
2024-04-22,627.75,2147309.999999999
2024-04-23,0.0,2147309.999999999
2024-04-24,1008.01,2148318.009999999
2024-04-25,3638.95,2151956.959999999
2024-04-26,526.68,2152483.6399999987
2024-04-28,3637.26,2156120.8999999985
2024-04-29,362.92,2156483.8199999984
2024-04-30,8484.94,2164968.759999999
2024-05-01,5685.73,2170654.4899999984
2024-05-02,-11857.65,2158796.839999999
2024-05-03,3114.59,2161911.429999999
2024-05-04,-266.58,2161644.8499999987
2024-05-05,373.11,2162017.959999999
2024-05-06,921.54,2162939.499999999
2024-05-07,191.64,2163131.1399999987
2024-05-08,-5391.95,2157739.1899999985
2024-05-09,2783.7,2160522.8899999987
2024-05-11,-5960.37,2154562.5199999986
2024-05-12,-2458.25,2152104.2699999986
2024-05-13,-1018.07,2151086.1999999983
2024-05-14,-1743.59,2149342.6099999985
2024-05-15,-884.77,2148457.8399999985
2024-05-16,-3698.76,2144759.079999998
2024-05-17,1852.16,2146611.2399999984
2024-05-20,191.0,2146802.2399999984
2024-05-21,-1103.77,2145698.4699999983
2024-05-22,2094.06,2147792.5299999984
2024-05-23,1838.05,2149630.579999998
2024-05-24,-1616.67,2148013.9099999983
2024-05-26,0.0,2148013.9099999983
2024-05-27,181.93,2148195.8399999985
2024-05-28,-3474.35,2144721.4899999984
2024-05-29,426.64,2145148.129999998
2024-05-30,1057.76,2146205.8899999983
2024-05-31,-2520.75,2143685.1399999983
2024-06-03,-3526.0,2140159.1399999983
2024-06-05,187.68,2140346.8199999984
2024-06-06,3087.13,2143433.9499999983
2024-06-08,-2070.26,2141363.689999998
2024-06-09,4520.33,2145884.019999998
2024-06-11,-4602.69,2141281.329999998
2024-06-12,238.38,2141519.709999998
2024-06-13,-9332.16,2132187.549999998
2024-06-14,687.07,2132874.6199999982
2024-06-17,330.37,2133204.9899999984
2024-06-18,-19.44,2133185.5499999984
2024-06-19,5330.88,2138516.4299999983
2024-06-20,-208.53,2138307.8999999985
2024-06-21,-230.31,2138077.589999998
2024-06-23,1670.92,2139748.509999998
2024-06-24,4807.88,2144556.389999998
2024-06-25,1832.38,2146388.7699999977
2024-06-26,5065.36,2151454.129999998
2024-06-27,-1448.02,2150006.109999998
2024-06-28,-398.23,2149607.879999998
2024-07-01,2016.9,2151624.779999998
2024-07-02,-754.92,2150869.859999998
2024-07-03,3034.76,2153904.6199999982
2024-07-05,2323.48,2156228.0999999978
2024-07-06,3443.6,2159671.6999999983
2024-07-07,1745.13,2161416.829999998
2024-07-08,53.95,2161470.779999998
2024-07-10,-1079.43,2160391.3499999978
2024-07-11,-3842.09,2156549.259999998
2024-07-14,-9707.59,2146841.669999998
2024-07-15,-4292.57,2142549.0999999978
2024-07-16,-100.63,2142448.469999998
2024-07-17,2154.48,2144602.949999998
2024-07-18,-3275.58,2141327.369999998
2024-07-19,347.34,2141674.709999998
2024-07-21,324.08,2141998.789999998
2024-07-22,-2151.92,2139846.8699999982
2024-07-23,-9155.69,2130691.179999998
2024-07-24,-6006.46,2124684.719999998
2024-07-25,532.41,2125217.129999998
2024-07-26,0.0,2125217.129999998
2024-07-29,13030.6,2138247.729999998
2024-07-30,797.73,2139045.459999998
2024-07-31,4297.82,2143343.2799999984
2024-08-01,3735.03,2147078.309999998
2024-08-02,1270.82,2148349.129999998
2024-08-03,-97.64,2148251.4899999984
2024-08-04,486.78,2148738.2699999986
2024-08-05,1858.21,2150596.4799999986
2024-08-07,2138.93,2152735.4099999983
2024-08-08,5037.13,2157772.539999998
2024-08-09,0.0,2157772.539999998
2024-08-10,1090.97,2158863.509999998
2024-08-13,113.71,2158977.219999998
2024-08-14,5031.17,2164008.389999998
2024-08-15,-470.04,2163538.3499999978
2024-08-16,-3793.39,2159744.959999998
2024-08-18,885.61,2160630.5699999984
2024-08-19,693.71,2161324.2799999984
2024-08-20,-3131.11,2158193.169999998
2024-08-21,1914.6,2160107.769999998
2024-08-22,685.02,2160792.789999998
2024-08-23,3248.15,2164040.939999998
2024-08-26,2094.23,2166135.169999998
2024-08-27,178.66,2166313.829999998
2024-08-28,-105.56,2166208.2699999977
2024-08-29,-4112.09,2162096.179999998
2024-08-30,2348.01,2164444.1899999976
2024-09-01,-598.92,2163845.2699999977
2024-09-02,1711.84,2165557.109999998
2024-09-04,1656.62,2167213.729999998
2024-09-05,-25.51,2167188.219999998
2024-09-06,-353.04,2166835.179999998
2024-09-07,116.26,2166951.439999998
2024-09-08,-38.02,2166913.419999998
2024-09-09,1290.53,2168203.9499999983
2024-09-10,1805.52,2170009.469999998
2024-09-12,-215.02,2169794.4499999983
2024-09-13,658.2,2170452.649999998
2024-09-16,-7403.77,2163048.879999998
2024-09-17,-128.96,2162919.919999998
2024-09-18,-7187.0,2155732.919999998
2024-09-19,2495.09,2158228.009999998
2024-09-20,317.93,2158545.939999998
2024-09-23,5905.23,2164451.169999998
2024-09-24,3778.63,2168229.799999998
2024-09-25,120.9,2168350.699999998
2024-09-26,2196.26,2170546.959999998
2024-09-27,-292.44,2170254.5199999977
2024-09-29,837.08,2171091.5999999978
2024-09-30,-6259.76,2164831.839999998
2024-10-01,157.77,2164989.609999998
2024-10-03,548.97,2165538.579999998
2024-10-04,-5542.35,2159996.2299999977
2024-10-05,2821.05,2162817.279999998
2024-10-06,-1410.11,2161407.169999998
2024-10-07,555.7,2161962.869999998
2024-10-09,6945.09,2168907.959999998
2024-10-10,443.06,2169351.0199999977
2024-10-11,-1027.84,2168323.179999998
2024-10-12,-3793.58,2164529.5999999978
2024-10-13,1364.47,2165894.0699999975
2024-10-14,641.43,2166535.4999999977
2024-10-15,5587.13,2172122.6299999976
2024-10-16,1679.15,2173801.7799999975
2024-10-17,3085.05,2176886.8299999973
2024-10-18,-1482.68,2175404.1499999976
2024-10-21,-4502.3,2170901.8499999978
2024-10-22,5733.82,2176635.6699999976
2024-10-23,-3871.74,2172763.929999998
2024-10-24,278.9,2173042.8299999973
2024-10-25,4006.03,2177048.8599999975
2024-10-28,2556.1,2179604.9599999976
2024-10-29,320.95,2179925.9099999974
2024-10-30,6449.54,2186375.4499999974
2024-10-31,6918.68,2193294.1299999976
2024-11-01,-852.62,2192441.5099999974
2024-11-02,495.55,2192937.0599999977
2024-11-03,1125.65,2194062.709999997
2024-11-04,-406.33,2193656.379999997
2024-11-06,1144.88,2194801.259999997
2024-11-07,9537.41,2204338.669999997
2024-11-08,-608.91,2203729.759999997
2024-11-09,-5791.07,2197938.689999997
2024-11-10,3233.69,2201172.379999997
2024-11-12,2267.52,2203439.899999997
2024-11-13,738.88,2204178.779999997
2024-11-14,-4850.81,2199327.969999997
2024-11-15,3981.82,2203309.7899999972
2024-11-18,2958.78,2206268.569999997
2024-11-19,4891.86,2211160.429999997
2024-11-20,-785.59,2210374.839999997
2024-11-21,5083.78,2215458.6199999973
2024-11-22,2054.89,2217513.509999997
2024-11-24,3681.09,2221194.599999997
2024-11-25,3718.47,2224913.069999997
2024-11-26,-1662.72,2223250.349999997
2024-11-27,545.4,2223795.749999997
2024-11-28,4135.5,2227931.249999997
2024-11-29,3111.92,2231043.169999997
2024-12-01,26.62,2231069.7899999972
2024-12-02,4714.82,2235784.609999997
2024-12-03,-1934.52,2233850.089999997
2024-12-04,-1370.1,2232479.989999997
2024-12-05,1817.14,2234297.129999997
2024-12-06,3557.13,2237854.259999997
2024-12-07,131.11,2237985.369999997
2024-12-08,4969.1,2242954.469999997
2024-12-09,0.0,2242954.469999997
2024-12-11,-705.42,2242249.049999997
2024-12-12,-1425.82,2240823.2299999967
2024-12-13,357.39,2241180.619999997
2024-12-15,592.8,2241773.419999997
2024-12-16,703.03,2242476.449999997
2024-12-17,-10777.63,2231698.819999997
2024-12-18,4589.83,2236288.649999997
2024-12-19,3107.16,2239395.809999997
2024-12-20,1894.72,2241290.529999997
2024-12-22,3627.9,2244918.429999997
2024-12-23,2692.91,2247611.339999997
2024-12-24,9603.32,2257214.659999997
2024-12-25,30504.04,2287718.699999997
2024-12-26,217.36,2287936.059999997
2024-12-27,2601.06,2290537.1199999973
2024-12-29,139.51,2290676.629999997
2024-12-30,303.2,2290979.8299999973
2024-12-31,2636.09,2293615.919999997
2025-01-01,194.17,2293810.089999997
2025-01-04,2030.09,2295840.179999997
2025-01-13,-13.69,2295826.4899999974
2025-01-15,410.72,2296237.209999997
2025-01-16,284.16,2296521.3699999973
2025-01-17,2229.64,2298751.009999997
2025-01-19,-324.69,2298426.319999997
2025-01-20,5684.11,2304110.429999997
2025-01-21,-1516.09,2302594.339999997
2025-01-23,3080.4,2305674.739999997
2025-01-24,2431.63,2308106.369999997
2025-01-26,-3325.75,2304780.619999997
2025-01-27,-383.33,2304397.289999997
2025-01-28,290.83,2304688.119999997
2025-01-29,787.9,2305476.0199999968
2025-01-30,6272.75,2311748.7699999968
2025-01-31,7027.99,2318776.759999997
2025-02-01,-4598.59,2314178.1699999967
2025-02-02,14792.74,2328970.9099999964
2025-02-03,1179.75,2330150.6599999964
2025-02-04,-12349.06,2317801.599999997
2025-02-13,-3365.09,2314436.5099999965
2025-02-14,2647.21,2317083.7199999965
2025-02-16,755.03,2317838.7499999963
2025-02-17,35.58,2317874.3299999963
2025-02-18,6037.3,2323911.6299999966
2025-02-19,587.43,2324499.059999997
2025-02-20,-1651.74,2322847.3199999966
2025-02-21,-10149.96,2312697.3599999966
2025-02-23,-1997.22,2310700.139999997
2025-02-24,598.47,2311298.6099999966
2025-02-25,-1133.41,2310165.1999999965
2025-02-26,805.25,2310970.4499999965
2025-02-27,2549.99,2313520.4399999967
2025-02-28,1482.71,2315003.1499999966
2025-03-01,651.15,2315654.2999999966
2025-03-02,347.18,2316001.4799999967
2025-03-03,-9912.34,2306089.1399999964
2025-03-04,-11590.38,2294498.7599999965
2025-03-13,503.79,2295002.5499999966
2025-03-17,438.5,2295441.0499999966
2025-03-18,-7064.4,2288376.6499999966
2025-03-19,4801.89,2293178.5399999963
2025-03-20,-564.41,2292614.1299999966
2025-03-21,2016.41,2294630.5399999963
2025-03-23,85.03,2294715.5699999966
2025-03-24,2046.1,2296761.6699999967
2025-03-25,695.11,2297456.7799999965
2025-03-26,0.0,2297456.7799999965
2025-03-27,680.67,2298137.4499999965
2025-03-28,-1191.06,2296946.389999997
2025-03-30,250.9,2297197.2899999963
2025-03-31,14222.13,2311419.419999996
2025-04-02,1953.11,2313372.5299999965
2025-04-03,-10861.34,2302511.1899999967
2025-04-04,-7896.34,2294614.8499999964
2025-04-13,-5228.23,2289386.6199999964
2025-04-14,-1096.61,2288290.009999996
2025-04-15,-1354.18,2286935.8299999963
2025-04-16,-2010.92,2284924.9099999964
2025-04-17,-590.89,2284334.0199999968
2025-04-18,0.0,2284334.0199999968
2025-04-20,-268.95,2284065.0699999966
2025-04-21,2669.27,2286734.3399999966
2025-04-22,-1530.52,2285203.8199999966
2025-04-23,737.35,2285941.1699999967
2025-05-01,1382.61,2287323.7799999965
2025-05-02,3885.46,2291209.2399999965
2025-05-03,1104.71,2292313.9499999965
2025-06-01,4111.01,2296424.9599999967
2025-06-02,3060.11,2299485.0699999966
2025-06-03,-9150.66,2290334.409999997
2025-06-04,17197.73,2307532.139999997
2025-07-01,227.74,2307759.879999997
2025-07-02,1780.55,2309540.429999997
2025-07-03,2812.12,2312352.549999997
2025-07-04,9698.58,2322051.129999997
2025-08-01,-1687.4,2320363.729999997
2025-08-04,12721.61,2333085.339999997
2025-09-01,2421.19,2335506.5299999975
2025-09-02,2695.92,2338202.4499999974
2025-09-03,606.58,2338809.0299999975
2025-09-04,-10253.91,2328555.1199999973
2025-10-01,2976.15,2331531.269999997
2025-10-02,1937.9,2333469.169999997
2025-10-03,1608.99,2335078.1599999974
2025-10-04,-1663.72,2333414.439999997
2025-11-02,2396.38,2335810.819999997
2025-11-03,-7938.64,2327872.179999997
2025-11-04,-3447.38,2324424.799999997
2025-12-01,-385.46,2324039.339999997
2025-12-02,8123.71,2332163.049999997
2025-12-03,-4985.09,2327177.959999997
